Lb,d,bf,tw,tf,bf/2tf,h/tw,Zx*10^3,Iy*10^6,ry,J*10^3,Cw*10^9,E*10^3,Fy,G*10^3,Mp,Mcr,Lb/ry,h/tw,B/2t,h/B,tf/tw,E/Fy,Mp/Mcr
3500,1060,315,36.1,64.3,2.45,27.6,28000,334,67.1,71600,82200,200,690,76.92,19320,41617.85,52.16,27.6,2.45,3.16,1.78,289.86,0.464223851
8000,1060,315,36.1,45.7,3.45,28.1,28000,334,67.1,71600,82200,200,690,76.92,19320,11924.18,119.23,28.1,3.45,3.22,1.26,289.86,1.620237845
12000,1060,315,36.1,35.4,4.45,28.4,28000,334,67.1,71600,82200,200,690,76.92,19320,7219.92,178.84,28.4,4.45,3.25,0.98,289.86,2.675929042
16000,1060,315,36.1,28.9,5.45,28.6,28000,334,67.1,71600,82200,200,690,76.92,19320,5209.88,238.45,28.6,5.45,3.27,0.80,289.86,3.708336585
18000,1060,315,36.1,24.4,6.45,28.7,28000,334,67.1,71600,82200,200,690,76.92,19320,4580.58,268.26,28.7,6.45,3.29,0.68,289.86,4.217806935
20000,1060,315,36.1,21.1,7.45,28.8,28000,334,67.1,71600,82200,200,690,76.92,19320,4089.75,298.06,28.8,7.45,3.30,0.59,289.86,4.724006244
3200,1040,310,31.0,54.2,2.86,28.0,23400,268,65.3,43700,64700,200,690,76.92,16146,37466.54,49.00,28.0,2.86,3.18,1.75,289.86,0.4309445169
8000,1040,310,31.0,54.2,2.86,28.0,23400,268,65.3,43700,64700,200,690,76.92,16146,8717.22,122.51,28.0,2.86,3.18,1.75,289.86,1.852196949
12000,1040,310,31.0,54.2,2.86,28.0,23400,268,65.3,43700,64700,200,690,76.92,16146,5175.33,183.77,28.0,2.86,3.18,1.75,289.86,3.119802227
16000,1040,310,31.0,54.2,2.86,28.0,23400,268,65.3,43700,64700,200,690,76.92,16146,3700.00,245.02,28.0,2.86,3.18,1.75,289.86,4.363783145
18000,1040,310,31.0,54.2,2.86,28.0,23400,268,65.3,43700,64700,200,690,76.92,16146,3243.98,275.65,28.0,2.86,3.18,1.75,289.86,4.977216657
20000,1040,310,31.0,54.2,2.86,28.0,23400,268,65.3,43700,64700,200,690,76.92,16146,2890.33,306.28,28.0,2.86,3.18,1.75,289.86,5.586219253
3000,1040,307,30.0,53.9,2.85,29.0,23100,266,65.5,42900,64200,200,690,76.92,15939,41714.82,45.80,29.0,2.85,3.21,1.80,289.86,0.3820944022
5000,1040,307,30.0,53.9,2.85,29.0,23100,266,65.5,42900,64200,200,690,76.92,15939,17367.85,76.34,29.0,2.85,3.21,1.80,289.86,0.9177299986
8000,1040,307,30.0,53.9,2.85,29.0,23100,266,65.5,42900,64200,200,690,76.92,15939,8622.02,122.14,29.0,2.85,3.21,1.80,289.86,1.848638696
10000,1040,307,30.0,53.9,2.85,29.0,23100,266,65.5,42900,64200,200,690,76.92,15939,6415.14,152.67,29.0,2.85,3.21,1.80,289.86,2.484591837
12000,1040,307,30.0,53.9,2.85,29.0,23100,266,65.5,42900,64200,200,690,76.92,15939,5114.31,183.21,29.0,2.85,3.21,1.80,289.86,3.11654856
15000,1040,307,30.0,53.9,2.85,29.0,23100,266,65.5,42900,64200,200,690,76.92,15939,3933.34,229.01,29.0,2.85,3.21,1.80,289.86,4.052277295
3000,1030,305,26.9,49.0,3.11,32.2,20800,234,64.8,31900,55900,200,690,76.92,14352,35999.08,46.30,32.2,3.11,3.22,1.82,289.86,0.3986768776
5000,1030,305,26.9,49.0,3.11,32.2,20800,234,64.8,31900,55900,200,690,76.92,14352,14756.25,77.16,32.2,3.11,3.22,1.82,289.86,0.972604516
8000,1030,305,26.9,49.0,3.11,32.2,20800,234,64.8,31900,55900,200,690,76.92,14352,7193.44,123.46,32.2,3.11,3.22,1.82,289.86,1.995150424
10000,1030,305,26.9,49.0,3.11,32.2,20800,234,64.8,31900,55900,200,690,76.92,14352,5310.11,154.32,32.2,3.11,3.22,1.82,289.86,2.702767649
12000,1030,305,26.9,49.0,3.11,32.2,20800,234,64.8,31900,55900,200,690,76.92,14352,4210.17,185.19,32.2,3.11,3.22,1.82,289.86,3.408889157
15000,1030,305,26.9,49.0,3.11,32.2,20800,234,64.8,31900,55900,200,690,76.92,14352,3220.64,231.48,32.2,3.11,3.22,1.82,289.86,4.456261144
3000,1020,305,26.2,46.1,3.31,33.3,19500,217,64.0,27100,51600,200,690,76.92,13455,33084.73,46.88,33.3,3.31,3.19,1.76,289.86,0.4066830798
5000,1020,305,26.2,46.1,3.31,33.3,19500,217,64.0,27100,51600,200,690,76.92,13455,13456.91,78.13,33.3,3.31,3.19,1.76,289.86,0.9998580686
8000,1020,305,26.2,46.1,3.31,33.3,19500,217,64.0,27100,51600,200,690,76.92,13455,6497.86,125.00,33.3,3.31,3.19,1.76,289.86,2.070680943
10000,1020,305,26.2,46.1,3.31,33.3,19500,217,64.0,27100,51600,200,690,76.92,13455,4776.06,156.25,33.3,3.31,3.19,1.76,289.86,2.817178314
12000,1020,305,26.2,46.1,3.31,33.3,19500,217,64.0,27100,51600,200,690,76.92,13455,3775.19,187.50,33.3,3.31,3.19,1.76,289.86,3.564058571
15000,1020,305,26.2,46.1,3.31,33.3,19500,217,64.0,27100,51600,200,690,76.92,13455,2879.13,234.38,33.3,3.31,3.19,1.76,289.86,4.673279062
3000,1020,302,24.4,43.8,3.45,35.6,18500,205,64.0,23400,48600,200,690,76.92,12765,31005.47,46.88,35.6,3.45,3.23,1.79,289.86,0.4117015376
5000,1020,302,24.4,43.8,3.45,35.6,18500,205,64.0,23400,48600,200,690,76.92,12765,12513.55,78.13,35.6,3.45,3.23,1.79,289.86,1.020094396
8000,1020,302,24.4,43.8,3.45,35.6,18500,205,64.0,23400,48600,200,690,76.92,12765,5982.91,125.00,35.6,3.45,3.23,1.79,289.86,2.133578459
10000,1020,302,24.4,43.8,3.45,35.6,18500,205,64.0,23400,48600,200,690,76.92,12765,4377.40,156.25,35.6,3.45,3.23,1.79,289.86,2.916116584
12000,1020,302,24.4,43.8,3.45,35.6,18500,205,64.0,23400,48600,200,690,76.92,12765,3448.63,187.50,35.6,3.45,3.23,1.79,289.86,3.701465295
15000,1020,302,24.4,43.8,3.45,35.6,18500,205,64.0,23400,48600,200,690,76.92,12765,2621.33,234.38,35.6,3.45,3.23,1.79,289.86,4.869668548
3000,1010,302,21.1,40.1,3.77,41.2,16600,185,64.5,17200,43200,200,690,76.92,11454,27420.30,46.51,41.2,3.77,3.21,1.90,289.86,0.4177196478
5000,1010,302,21.1,40.1,3.77,41.2,16600,185,64.5,17200,43200,200,690,76.92,11454,10893.53,77.52,41.2,3.77,3.21,1.90,289.86,1.051450226
8000,1010,302,21.1,40.1,3.77,41.2,16600,185,64.5,17200,43200,200,690,76.92,11454,5099.23,124.03,41.2,3.77,3.21,1.90,289.86,2.246221723
10000,1010,302,21.1,40.1,3.77,41.2,16600,185,64.5,17200,43200,200,690,76.92,11454,3692.61,155.04,41.2,3.77,3.21,1.90,289.86,3.101867028
12000,1010,302,21.1,40.1,3.77,41.2,16600,185,64.5,17200,43200,200,690,76.92,11454,2887.06,186.05,41.2,3.77,3.21,1.90,289.86,3.967363267
15000,1010,302,21.1,40.1,3.77,41.2,16600,185,64.5,17200,43200,200,690,76.92,11454,2177.31,232.56,41.2,3.77,3.21,1.90,289.86,5.260614666
3000,1000,300,19.1,36.0,4.17,45.6,14800,162,63.8,12700,37900,200,690,76.92,10212,23799.42,47.02,45.6,4.17,3.21,1.88,289.86,0.4290860799
5000,1000,300,19.1,36.0,4.17,45.6,14800,162,63.8,12700,37900,200,690,76.92,10212,9334.42,78.37,45.6,4.17,3.21,1.88,289.86,1.094015883
8000,1000,300,19.1,36.0,4.17,45.6,14800,162,63.8,12700,37900,200,690,76.92,10212,4289.49,125.39,45.6,4.17,3.21,1.88,289.86,2.380704159
10000,1000,300,19.1,36.0,4.17,45.6,14800,162,63.8,12700,37900,200,690,76.92,10212,3076.77,156.74,45.6,4.17,3.21,1.88,289.86,3.319068428
12000,1000,300,19.1,36.0,4.17,45.6,14800,162,63.8,12700,37900,200,690,76.92,10212,2388.06,188.09,45.6,4.17,3.21,1.88,289.86,4.276280482
15000,1000,300,19.1,36.0,4.17,45.6,14800,162,63.8,12700,37900,200,690,76.92,10212,1787.08,235.11,45.6,4.17,3.21,1.88,289.86,5.714362477
3000,991,300,16.5,30.5,4.92,52.6,12700,138,63.2,8030,31700,200,690,76.92,8763,19829.53,47.47,52.6,4.92,3.20,1.85,289.86,0.4419167152
5000,991,300,16.5,30.5,4.92,52.6,12700,138,63.2,8030,31700,200,690,76.92,8763,7638.85,79.11,52.6,4.92,3.20,1.85,289.86,1.14716148
7000,991,300,16.5,30.5,4.92,52.6,12700,138,63.2,8030,31700,200,690,76.92,8763,4251.57,110.76,52.6,4.92,3.20,1.85,289.86,2.061120646
8000,991,300,16.5,30.5,4.92,52.6,12700,138,63.2,8030,31700,200,690,76.92,8763,3413.67,126.58,52.6,4.92,3.20,1.85,289.86,2.567028311
10000,991,300,16.5,30.5,4.92,52.6,12700,138,63.2,8030,31700,200,690,76.92,8763,2410.94,158.23,52.6,4.92,3.20,1.85,289.86,3.634676295
12000,991,300,16.5,30.5,4.92,52.6,12700,138,63.2,8030,31700,200,690,76.92,8763,1848.21,189.87,52.6,4.92,3.20,1.85,289.86,4.741347299
3000,980,300,16.5,26.0,5.76,52.6,11400,118,61.0,5830,26800,200,690,76.92,7866,16762.35,49.18,52.6,5.76,3.18,1.58,289.86,0.4692660571
5000,980,300,16.5,26.0,5.76,52.6,11400,118,61.0,5830,26800,200,690,76.92,7866,6403.40,81.97,52.6,5.76,3.18,1.58,289.86,1.228409514
7000,980,300,16.5,26.0,5.76,52.6,11400,118,61.0,5830,26800,200,690,76.92,7866,3530.64,114.75,52.6,5.76,3.18,1.58,289.86,2.227925611
8000,980,300,16.5,26.0,5.76,52.6,11400,118,61.0,5830,26800,200,690,76.92,7866,2821.96,131.15,52.6,5.76,3.18,1.58,289.86,2.787423942
10000,980,300,16.5,26.0,5.76,52.6,11400,118,61.0,5830,26800,200,690,76.92,7866,1976.66,163.93,52.6,5.76,3.18,1.58,289.86,3.979449244
12000,980,300,16.5,26.0,5.76,52.6,11400,118,61.0,5830,26800,200,690,76.92,7866,1504.86,196.72,52.6,5.76,3.18,1.58,289.86,5.227050196
3000,970,300,16.0,21.1,7.11,54.3,9800,95,58.2,3900,21500,200,690,76.92,6762,13412.80,51.55,54.3,7.11,3.16,1.32,289.86,0.5041452552
5000,970,300,16.0,21.1,7.11,54.3,9800,95,58.2,3900,21500,200,690,76.92,6762,5078.85,85.91,54.3,7.11,3.16,1.32,289.86,1.33140278
7000,970,300,16.0,21.1,7.11,54.3,9800,95,58.2,3900,21500,200,690,76.92,6762,2771.76,120.27,54.3,7.11,3.16,1.32,289.86,2.439604391
8000,970,300,16.0,21.1,7.11,54.3,9800,95,58.2,3900,21500,200,690,76.92,6762,2204.11,137.46,54.3,7.11,3.16,1.32,289.86,3.0679054
10000,970,300,16.0,21.1,7.11,54.3,9800,95,58.2,3900,21500,200,690,76.92,6762,1529.22,171.82,54.3,7.11,3.16,1.32,289.86,4.421848106
11000,970,300,16.0,21.1,7.11,54.3,9800,95,58.2,3900,21500,200,690,76.92,6762,1317.63,189.00,54.3,7.11,3.16,1.32,289.86,5.131928364
6000,1090,472,76.7,115.1,2.05,10.8,67700,2060,108.0,595000,494000,200,690,76.92,46713,118837.09,55.56,10.8,2.05,2.07,1.50,289.86,0.3930843375
8000,1090,472,76.7,115.1,2.05,10.8,67700,2060,108.0,595000,494000,200,690,76.92,46713,81557.76,74.07,10.8,2.05,2.07,1.50,289.86,0.5727596901
10000,1090,472,76.7,115.1,2.05,10.8,67700,2060,108.0,595000,494000,200,690,76.92,46713,62243.97,92.59,10.8,2.05,2.07,1.50,289.86,0.7504823731
12000,1090,472,76.7,115.1,2.05,10.8,67700,2060,108.0,595000,494000,200,690,76.92,46713,50458.96,111.11,10.8,2.05,2.07,1.50,289.86,0.9257621656
15000,1090,472,76.7,115.1,2.05,10.8,67700,2060,108.0,595000,494000,200,690,76.92,46713,39419.57,138.89,10.8,2.05,2.07,1.50,289.86,1.185020628
20000,1090,472,76.7,115.1,2.05,10.8,67700,2060,108.0,595000,494000,200,690,76.92,46713,28999.87,185.19,10.8,2.05,2.07,1.50,289.86,1.610800498
6000,1090,462,64.0,114.9,2.01,12.9,64200,1910,109.0,516000,459000,200,690,76.92,44298,107966.94,55.05,12.9,2.01,2.11,1.80,289.86,0.4102922473
8000,1090,462,64.0,114.9,2.01,12.9,64200,1910,109.0,516000,459000,200,690,76.92,44298,73782.45,73.39,12.9,2.01,2.11,1.80,289.86,0.6003867033
10000,1090,462,64.0,114.9,2.01,12.9,64200,1910,109.0,516000,459000,200,690,76.92,44298,56163.34,91.74,12.9,2.01,2.11,1.80,289.86,0.7887350737
12000,1090,462,64.0,114.9,2.01,12.9,64200,1910,109.0,516000,459000,200,690,76.92,44298,45454.51,110.09,12.9,2.01,2.11,1.80,289.86,0.9745567524
15000,1090,462,64.0,114.9,2.01,12.9,64200,1910,109.0,516000,459000,200,690,76.92,44298,35456.70,137.61,12.9,2.01,2.11,1.80,289.86,1.249354776
20000,1090,462,64.0,114.9,2.01,12.9,64200,1910,109.0,516000,459000,200,690,76.92,44298,26051.22,183.49,12.9,2.01,2.11,1.80,289.86,1.700419215
6000,1080,457,60.5,108.8,2.10,13.7,60000,1750,107.0,437000,414000,200,690,76.92,41400,96298.44,56.07,13.7,2.10,2.13,1.80,289.86,0.4299135182
8000,1080,457,60.5,108.8,2.10,13.7,60000,1750,107.0,437000,414000,200,690,76.92,41400,65546.80,74.77,13.7,2.10,2.13,1.80,289.86,0.6316098234
10000,1080,457,60.5,108.8,2.10,13.7,60000,1750,107.0,437000,414000,200,690,76.92,41400,49771.32,93.46,13.7,2.10,2.13,1.80,289.86,0.831804322
12000,1080,457,60.5,108.8,2.10,13.7,60000,1750,107.0,437000,414000,200,690,76.92,41400,40217.81,112.15,13.7,2.10,2.13,1.80,289.86,1.029394799
15000,1080,457,60.5,108.8,2.10,13.7,60000,1750,107.0,437000,414000,200,690,76.92,41400,31326.58,140.19,13.7,2.10,2.13,1.80,289.86,1.321561321
20000,1080,457,60.5,108.8,2.10,13.7,60000,1750,107.0,437000,414000,200,690,76.92,41400,22988.32,186.92,13.7,2.10,2.13,1.80,289.86,1.800914897
6000,1060,452,55.1,99.1,2.28,15.0,53600,1540,106.0,327000,357000,200,690,76.92,36984,80508.03,56.60,15.0,2.28,2.13,1.80,289.86,0.4593827448
8000,1060,452,55.1,99.1,2.28,15.0,53600,1540,106.0,327000,357000,200,690,76.92,36984,54293.75,75.47,15.0,2.28,2.13,1.80,289.86,0.6811833775
10000,1060,452,55.1,99.1,2.28,15.0,53600,1540,106.0,327000,357000,200,690,76.92,36984,40985.55,94.34,15.0,2.28,2.13,1.80,289.86,0.9023669177
12000,1060,452,55.1,99.1,2.28,15.0,53600,1540,106.0,327000,357000,200,690,76.92,36984,32992.92,113.21,15.0,2.28,2.13,1.80,289.86,1.120967616
15000,1060,452,55.1,99.1,2.28,15.0,53600,1540,106.0,327000,357000,200,690,76.92,36984,25608.88,141.51,15.0,2.28,2.13,1.80,289.86,1.444186387
20000,1060,452,55.1,99.1,2.28,15.0,53600,1540,106.0,327000,357000,200,690,76.92,36984,18735.68,188.68,15.0,2.28,2.13,1.80,289.86,1.973987837
6000,1040,447,50.0,90.1,2.48,16.3,47700,1340,104.0,247000,303000,200,690,76.92,32913,67011.32,57.69,16.3,2.48,2.13,1.80,289.86,0.491155826
8000,1040,447,50.0,90.1,2.48,16.3,47700,1340,104.0,247000,303000,200,690,76.92,32913,44837.39,76.92,16.3,2.48,2.13,1.80,289.86,0.7340525514
10000,1040,447,50.0,90.1,2.48,16.3,47700,1340,104.0,247000,303000,200,690,76.92,32913,33673.99,96.15,16.3,2.48,2.13,1.80,289.86,0.9774012892
12000,1040,447,50.0,90.1,2.48,16.3,47700,1340,104.0,247000,303000,200,690,76.92,32913,27015.71,115.38,16.3,2.48,2.13,1.80,289.86,1.218290946
15000,1040,447,50.0,90.1,2.48,16.3,47700,1340,104.0,247000,303000,200,690,76.92,32913,20903.05,144.23,16.3,2.48,2.13,1.80,289.86,1.57455454
20000,1040,447,50.0,90.1,2.48,16.3,47700,1340,104.0,247000,303000,200,690,76.92,32913,15250.57,192.31,16.3,2.48,2.13,1.80,289.86,2.158148141
5500,1010,437,40.9,73.8,2.96,19.9,38200,1040,102.0,136000,227000,200,690,76.92,26358,54253.73,53.92,19.9,2.96,2.14,1.80,289.86,0.485828325
8000,1010,437,40.9,73.8,2.96,19.9,38200,1040,102.0,136000,227000,200,690,76.92,26358,31004.24,78.43,19.9,2.96,2.14,1.80,289.86,0.8501418148
10000,1010,437,40.9,73.8,2.96,19.9,38200,1040,102.0,136000,227000,200,690,76.92,26358,22943.70,98.04,19.9,2.96,2.14,1.80,289.86,1.148812116
12000,1010,437,40.9,73.8,2.96,19.9,38200,1040,102.0,136000,227000,200,690,76.92,26358,18222.76,117.65,19.9,2.96,2.14,1.80,289.86,1.446433277
15000,1010,437,40.9,73.8,2.96,19.9,38200,1040,102.0,136000,227000,200,690,76.92,26358,13963.68,147.06,19.9,2.96,2.14,1.80,289.86,1.88761149
20000,1010,437,40.9,73.8,2.96,19.9,38200,1040,102.0,136000,227000,200,690,76.92,26358,10099.75,196.08,19.9,2.96,2.14,1.80,289.86,2.609766314
5000,998,434,38.1,68.0,3.19,21.4,34900,937,101.0,107000,202000,200,690,76.92,24081,55407.20,49.50,21.4,3.19,2.14,1.79,289.86,0.4346185697
8000,998,434,38.1,68.0,3.19,21.4,34900,937,101.0,107000,202000,200,690,76.92,24081,26780.33,79.21,21.4,3.19,2.14,1.79,289.86,0.8992047088
10000,998,434,38.1,68.0,3.19,21.4,34900,937,101.0,107000,202000,200,690,76.92,24081,19692.87,99.01,21.4,3.19,2.14,1.79,289.86,1.222828521
12000,998,434,38.1,68.0,3.19,21.4,34900,937,101.0,107000,202000,200,690,76.92,24081,15571.03,118.81,21.4,3.19,2.14,1.79,289.86,1.546526228
15000,998,434,38.1,68.0,3.19,21.4,34900,937,101.0,107000,202000,200,690,76.92,24081,11878.98,148.51,21.4,3.19,2.14,1.79,289.86,2.027194437
20000,998,434,38.1,68.0,3.19,21.4,34900,937,101.0,107000,202000,200,690,76.92,24081,8557.00,198.02,21.4,3.19,2.14,1.79,289.86,2.814187718
5000,988,432,34.5,62.1,3.48,23.6,31300,828,99.6,80700,178000,200,690,76.92,21597,47678.69,50.20,23.6,3.48,2.14,1.80,289.86,0.452969673
8000,988,432,34.5,62.1,3.48,23.6,31300,828,99.6,80700,178000,200,690,76.92,21597,22641.87,80.32,23.6,3.48,2.14,1.80,289.86,0.9538522225
10000,988,432,34.5,62.1,3.48,23.6,31300,828,99.6,80700,178000,200,690,76.92,21597,16512.55,100.40,23.6,3.48,2.14,1.80,289.86,1.307913961
12000,988,432,34.5,62.1,3.48,23.6,31300,828,99.6,80700,178000,200,690,76.92,21597,12978.40,120.48,23.6,3.48,2.14,1.80,289.86,1.664072665
15000,988,432,34.5,62.1,3.48,23.6,31300,828,99.6,80700,178000,200,690,76.92,21597,9841.28,150.60,23.6,3.48,2.14,1.80,289.86,2.194530702
20000,988,432,34.5,62.1,3.48,23.6,31300,828,99.6,80700,178000,200,690,76.92,21597,7048.97,200.80,23.6,3.48,2.14,1.80,289.86,3.06385145
4500,975,427,31.0,55.7,3.83,26.3,28000,728,98.6,59100,154000,200,690,76.92,19320,48803.39,45.64,26.3,3.83,2.15,1.80,289.86,0.3958741024
8000,975,427,31.0,55.7,3.83,26.3,28000,728,98.6,59100,154000,200,690,76.92,19320,18926.01,81.14,26.3,3.83,2.15,1.80,289.86,1.02081719
10000,975,427,31.0,55.7,3.83,26.3,28000,728,98.6,59100,154000,200,690,76.92,19320,13677.59,101.42,26.3,3.83,2.15,1.80,289.86,1.412529913
12000,975,427,31.0,55.7,3.83,26.3,28000,728,98.6,59100,154000,200,690,76.92,19320,10677.42,121.70,26.3,3.83,2.15,1.80,289.86,1.809426388
15000,975,427,31.0,55.7,3.83,26.3,28000,728,98.6,59100,154000,200,690,76.92,19320,8039.60,152.13,26.3,3.83,2.15,1.80,289.86,2.403104216
20000,975,427,31.0,55.7,3.83,26.3,28000,728,98.6,59100,154000,200,690,76.92,19320,5719.54,202.84,26.3,3.83,2.15,1.80,289.86,3.377892606
4500,965,424,28.4,51.0,4.16,28.6,25400,653,97.8,45400,137000,200,690,76.92,17526,42898.29,46.01,28.6,4.16,2.16,1.79,289.86,0.408547791
8000,965,424,28.4,51.0,4.16,28.6,25400,653,97.8,45400,137000,200,690,76.92,17526,16332.37,81.80,28.6,4.16,2.16,1.79,289.86,1.073083747
10000,965,424,28.4,51.0,4.16,28.6,25400,653,97.8,45400,137000,200,690,76.92,17526,11707.66,102.25,28.6,4.16,2.16,1.79,289.86,1.496968238
12000,965,424,28.4,51.0,4.16,28.6,25400,653,97.8,45400,137000,200,690,76.92,17526,9082.62,122.70,28.6,4.16,2.16,1.79,289.86,1.929619592
15000,965,424,28.4,51.0,4.16,28.6,25400,653,97.8,45400,137000,200,690,76.92,17526,6793.35,153.37,28.6,4.16,2.16,1.79,289.86,2.579876719
20000,965,424,28.4,51.0,4.16,28.6,25400,653,97.8,45400,137000,200,690,76.92,17526,4801.17,204.50,28.6,4.16,2.16,1.79,289.86,3.650357872
4500,958,422,25.9,47.0,4.49,31.4,23100,591,97.3,35100,122000,200,690,76.92,15939,37982.24,46.25,31.4,4.49,2.16,1.81,289.86,0.4196434941
8000,958,422,25.9,47.0,4.49,31.4,23100,591,97.3,35100,122000,200,690,76.92,15939,14218.42,82.22,31.4,4.49,2.16,1.81,289.86,1.121010379
10000,958,422,25.9,47.0,4.49,31.4,23100,591,97.3,35100,122000,200,690,76.92,15939,10112.64,102.77,31.4,4.49,2.16,1.81,289.86,1.576145933
12000,958,422,25.9,47.0,4.49,31.4,23100,591,97.3,35100,122000,200,690,76.92,15939,7796.64,123.33,31.4,4.49,2.16,1.81,289.86,2.044342063
15000,958,422,25.9,47.0,4.49,31.4,23100,591,97.3,35100,122000,200,690,76.92,15939,5791.99,154.16,31.4,4.49,2.16,1.81,289.86,2.751901901
20000,958,422,25.9,47.0,4.49,31.4,23100,591,97.3,35100,122000,200,690,76.92,15939,4065.30,205.55,31.4,4.49,2.16,1.81,289.86,3.920743292
4600,947,424,24.0,42.7,4.96,33.9,21000,541,97.0,26800,111000,200,690,76.92,14490,32792.43,47.42,33.9,4.96,2.13,1.78,289.86,0.4418702139
8000,947,424,24.0,42.7,4.96,33.9,21000,541,97.0,26800,111000,200,690,76.92,14490,12532.48,82.47,33.9,4.96,2.13,1.78,289.86,1.156195654
10000,947,424,24.0,42.7,4.96,33.9,21000,541,97.0,26800,111000,200,690,76.92,14490,8828.02,103.09,33.9,4.96,2.13,1.78,289.86,1.641365341
12000,947,424,24.0,42.7,4.96,33.9,21000,541,97.0,26800,111000,200,690,76.92,14490,6752.81,123.71,33.9,4.96,2.13,1.78,289.86,2.145772977
15000,947,424,24.0,42.7,4.96,33.9,21000,541,97.0,26800,111000,200,690,76.92,14490,4972.20,154.64,33.9,4.96,2.13,1.78,289.86,2.914203481
20000,947,424,24.0,42.7,4.96,33.9,21000,541,97.0,26800,111000,200,690,76.92,14490,3457.55,206.19,33.9,4.96,2.13,1.78,289.86,4.190831708
4500,942,422,22.5,39.9,5.29,36.2,19500,499,96.5,21900,102000,200,690,76.92,13455,31154.14,46.63,36.2,5.29,2.14,1.77,289.86,0.431884812
8000,942,422,22.5,39.9,5.29,36.2,19500,499,96.5,21900,102000,200,690,76.92,13455,11295.27,82.90,36.2,5.29,2.14,1.77,289.86,1.191206904
10000,942,422,22.5,39.9,5.29,36.2,19500,499,96.5,21900,102000,200,690,76.92,13455,7906.28,103.63,36.2,5.29,2.14,1.77,289.86,1.701811206
12000,942,422,22.5,39.9,5.29,36.2,19500,499,96.5,21900,102000,200,690,76.92,13455,6015.61,124.35,36.2,5.29,2.14,1.77,289.86,2.236679204
15000,942,422,22.5,39.9,5.29,36.2,19500,499,96.5,21900,102000,200,690,76.92,13455,4402.11,155.44,36.2,5.29,2.14,1.77,289.86,3.056488711
20000,942,422,22.5,39.9,5.29,36.2,19500,499,96.5,21900,102000,200,690,76.92,13455,3040.73,207.25,36.2,5.29,2.14,1.77,289.86,4.424923874
4600,937,422,21.3,36.7,5.75,38.2,18000,454,95.5,17300,91800,200,690,76.92,12420,26816.52,48.17,38.2,5.75,2.13,1.72,289.86,0.4631473858
8000,937,422,21.3,36.7,5.75,38.2,18000,454,95.5,17300,91800,200,690,76.92,12420,10000.75,83.77,38.2,5.75,2.13,1.72,289.86,1.241906508
10000,937,422,21.3,36.7,5.75,38.2,18000,454,95.5,17300,91800,200,690,76.92,12420,6952.26,104.71,38.2,5.75,2.13,1.72,289.86,1.786469286
12000,937,422,21.3,36.7,5.75,38.2,18000,454,95.5,17300,91800,200,690,76.92,12420,5258.51,125.65,38.2,5.75,2.13,1.72,289.86,2.361887213
15000,937,422,21.3,36.7,5.75,38.2,18000,454,95.5,17300,91800,200,690,76.92,12420,3821.10,157.07,38.2,5.75,2.13,1.72,289.86,3.250376212
20000,937,422,21.3,36.7,5.75,38.2,18000,454,95.5,17300,91800,200,690,76.92,12420,2618.83,209.42,38.2,5.75,2.13,1.72,289.86,4.742584575
4500,932,419,20.3,34.3,6.11,40.1,16900,420,95.0,14400,84900,200,690,76.92,11661,25676.36,47.37,40.1,6.11,2.14,1.69,289.86,0.4541530858
8000,932,419,20.3,34.3,6.11,40.1,16900,420,95.0,14400,84900,200,690,76.92,11661,9101.37,84.21,40.1,6.11,2.14,1.69,289.86,1.281235298
10000,932,419,20.3,34.3,6.11,40.1,16900,420,95.0,14400,84900,200,690,76.92,11661,6293.06,105.26,40.1,6.11,2.14,1.69,289.86,1.852992899
12000,932,419,20.3,34.3,6.11,40.1,16900,420,95.0,14400,84900,200,690,76.92,11661,4737.35,126.32,40.1,6.11,2.14,1.69,289.86,2.461500529
15000,932,419,20.3,34.3,6.11,40.1,16900,420,95.0,14400,84900,200,690,76.92,11661,3422.57,157.89,40.1,6.11,2.14,1.69,289.86,3.407089545
20000,932,419,20.3,34.3,6.11,40.1,16900,420,95.0,14400,84900,200,690,76.92,11661,2330.25,210.53,40.1,6.11,2.14,1.69,289.86,5.004180274
4500,927,419,19.3,32.0,6.54,42.2,15800,391,94.2,11900,78400,200,690,76.92,10902,23658.69,47.77,42.2,6.54,2.14,1.66,289.86,0.46080328
8000,927,419,19.3,32.0,6.54,42.2,15800,391,94.2,11900,78400,200,690,76.92,10902,8305.82,84.93,42.2,6.54,2.14,1.66,289.86,1.312573695
10000,927,419,19.3,32.0,6.54,42.2,15800,391,94.2,11900,78400,200,690,76.92,10902,5711.54,106.16,42.2,6.54,2.14,1.66,289.86,1.908768186
12000,927,419,19.3,32.0,6.54,42.2,15800,391,94.2,11900,78400,200,690,76.92,10902,4278.38,127.39,42.2,6.54,2.14,1.66,289.86,2.548159488
15000,927,419,19.3,32.0,6.54,42.2,15800,391,94.2,11900,78400,200,690,76.92,10902,3072.04,159.24,42.2,6.54,2.14,1.66,289.86,3.548782912
20000,927,419,19.3,32.0,6.54,42.2,15800,391,94.2,11900,78400,200,690,76.92,10902,2076.57,212.31,42.2,6.54,2.14,1.66,289.86,5.249999656
3600,993,323,36.1,65.1,2.48,22.9,26400,367,70.6,71600,78900,200,690,76.92,18216,41001.10,50.99,22.9,2.48,2.87,1.80,289.86,0.4442807122
